,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,25,27,3231,943,166,6,1,1,415,2,1606489324.098692
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,25,27,3231,943,166,6,1,1,410,1,1606489325.14997
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,27,3261,956,166,7,1,1,408,1,1606489326.199204
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3261,956,166,7,1,1,408,1,1606489327.247309
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3261,956,166,7,1,1,408,1,1606489328.298191
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3198,944,164,10,1,1,408,1,1606489329.347369
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3198,944,164,10,1,1,405,0,1606489330.396464
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,27,28,3198,944,164,10,1,1,400,0,1606489331.443265
,PM 2.5 env,PM 10 env,Particelle 0.3um,Particelle 0.5um,Particelle 1.0um,Particelle 2.5um,Particelle 5.0um,Particelle 10um,CO2(ppm),TVOC(ppb),ora
0,26,26,3117,924,162,7,0,0,0,0,1606489717.001656
